X.YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2024,05,08,09,00,MM,0.0,MM,MM,MM,MM,MM,1005.0,7.0,MM,6.3,MM,-1.0,MM
2024,05,08,08,45,MM,0.0,MM,MM,MM,MM,MM,1005.0,7.2,MM,6.5,MM,MM,MM
2024,05,08,08,30,MM,0.0,MM,MM,MM,MM,MM,1006.0,7.2,MM,6.5,MM,MM,MM
2024,05,08,08,15,70,0.5,MM,MM,MM,MM,MM,1006.0,7.2,MM,6.5,MM,MM,MM
2024,05,08,08,00,MM,0.0,MM,MM,MM,MM,MM,1006.0,7.2,MM,6.5,MM,+0.0,MM
2024,05,08,07,45,70,0.5,MM,MM,MM,MM,MM,1006.0,7.2,MM,6.5,MM,MM,MM
2024,05,08,07,30,MM,0.0,MM,MM,MM,MM,MM,1006.0,7.3,MM,6.4,MM,MM,MM
2024,05,08,07,15,90,0.5,MM,MM,MM,MM,MM,1006.0,7.4,MM,6.5,MM,MM,MM
2024,05,08,07,00,MM,0.0,MM,MM,MM,MM,MM,1006.0,7.7,MM,6.8,MM,+0.0,MM
2024,05,08,06,45,80,0.5,MM,MM,MM,MM,MM,1006.0,7.7,MM,6.7,MM,MM,MM
2024,05,08,06,30,90,1.0,MM,MM,MM,MM,MM,1006.0,8.1,MM,7.2,MM,MM,MM
2024,05,08,06,15,MM,0.0,MM,MM,MM,MM,MM,1006.0,8.3,MM,7.4,MM,MM,MM
2024,05,08,06,00,MM,0.0,MM,MM,MM,MM,MM,1006.0,8.2,MM,7.3,MM,+0.0,MM
2024,05,08,05,45,MM,0.0,MM,MM,MM,MM,MM,1006.0,8.4,MM,7.7,MM,MM,MM
2024,05,08,05,30,MM,0.0,MM,MM,MM,MM,MM,1006.0,8.7,MM,7.8,MM,MM,MM
2024,05,08,05,15,MM,0.0,MM,MM,MM,MM,MM,1006.0,8.7,MM,7.8,MM,MM,MM
2024,05,08,05,00,MM,0.0,MM,MM,MM,MM,MM,1006.0,8.6,MM,7.4,MM,+0.0,MM
2024,05,08,04,45,MM,0.0,MM,MM,MM,MM,MM,1006.0,8.8,MM,7.6,MM,MM,MM
2024,05,08,04,30,MM,0.0,MM,MM,MM,MM,MM,1006.0,9.3,MM,7.6,MM,MM,MM
2024,05,08,04,15,MM,0.0,MM,MM,MM,MM,MM,1006.0,9.2,MM,7.7,MM,MM,MM
2024,05,08,04,00,MM,0.0,MM,MM,MM,MM,MM,1006.0,9.1,MM,7.4,MM,+0.0,MM
2024,05,08,03,45,MM,0.0,MM,MM,MM,MM,MM,1006.0,9.2,MM,7.5,MM,MM,MM
2024,05,08,03,30,MM,0.0,MM,MM,MM,MM,MM,1006.0,9.5,MM,7.8,MM,MM,MM
2024,05,08,03,15,MM,0.0,MM,MM,MM,MM,MM,1006.0,9.5,MM,7.8,MM,MM,MM
2024,05,08,03,00,MM,0.0,MM,MM,MM,MM,MM,1006.0,9.8,MM,8.1,MM,+1.0,MM
2024,05,08,02,45,MM,0.0,MM,MM,MM,MM,MM,1006.0,10.0,MM,8.1,MM,MM,MM
2024,05,08,02,30,MM,0.0,MM,MM,MM,MM,MM,1006.0,10.1,MM,7.9,MM,MM,MM
2024,05,08,02,15,70,0.5,MM,MM,MM,MM,MM,1006.0,10.6,MM,8.4,MM,MM,MM
2024,05,08,02,00,90,0.5,MM,MM,MM,MM,MM,1006.0,11.1,MM,8.2,MM,+1.0,MM
2024,05,08,01,45,110,0.5,MM,MM,MM,MM,MM,1006.0,11.7,MM,8.2,MM,MM,MM
2024,05,08,01,30,110,1.0,MM,MM,MM,MM,MM,1006.0,12.4,MM,8.5,MM,MM,MM
2024,05,08,01,15,80,1.0,MM,MM,MM,MM,MM,1006.0,12.8,MM,8.7,MM,MM,MM
2024,05,08,01,00,80,1.0,MM,MM,MM,MM,MM,1006.0,12.7,MM,9.0,MM,+2.0,MM
2024,05,08,00,45,50,0.5,MM,MM,MM,MM,MM,1006.0,12.6,MM,8.7,MM,MM,MM
2024,05,08,00,30,MM,0.0,MM,MM,MM,MM,MM,1005.0,13.5,MM,8.6,MM,MM,MM
2024,05,08,00,15,110,0.5,MM,MM,MM,MM,MM,1005.0,14.6,MM,8.8,MM,MM,MM
2024,05,08,00,00,100,1.0,MM,MM,MM,MM,MM,1005.0,16.0,MM,8.8,MM,+1.0,MM
2024,05,07,23,45,110,1.0,MM,MM,MM,MM,MM,1005.0,16.7,MM,9.0,MM,MM,MM
2024,05,07,23,30,110,1.0,MM,MM,MM,MM,MM,1005.0,17.9,MM,9.1,MM,MM,MM
2024,05,07,23,15,110,1.0,MM,MM,MM,MM,MM,1005.0,18.5,MM,9.4,MM,MM,MM
2024,05,07,23,00,120,1.0,MM,MM,MM,MM,MM,1005.0,19.1,MM,9.2,MM,-0.0,MM
2024,05,07,22,45,120,1.5,MM,MM,MM,MM,MM,1004.0,19.6,MM,9.1,MM,MM,MM
2024,05,07,22,30,130,1.0,MM,MM,MM,MM,MM,1004.0,19.8,MM,9.3,MM,MM,MM
2024,05,07,22,15,130,2.1,MM,MM,MM,MM,MM,1004.0,20.1,MM,8.9,MM,MM,MM
2024,05,07,22,00,130,2.1,MM,MM,MM,MM,MM,1004.0,20.7,MM,9.2,MM,-1.0,MM
2024,05,07,21,45,130,1.5,MM,MM,MM,MM,MM,1004.0,21.1,MM,9.2,MM,MM,MM
2024,05,07,21,30,110,2.1,MM,MM,MM,MM,MM,1004.0,21.4,MM,10.1,MM,MM,MM
2024,05,07,21,15,120,2.1,MM,MM,MM,MM,MM,1004.0,21.5,MM,9.9,MM,MM,MM
2024,05,07,21,00,110,2.1,MM,MM,MM,MM,MM,1004.0,21.7,MM,9.5,MM,-2.0,MM
2024,05,07,20,45,130,1.5,MM,MM,MM,MM,MM,1004.0,21.9,MM,9.6,MM,MM,MM
2024,05,07,20,30,140,2.1,MM,MM,MM,MM,MM,1004.0,21.6,MM,9.0,MM,MM,MM
2024,05,07,20,15,150,2.6,MM,MM,MM,MM,MM,1004.0,21.3,MM,8.4,MM,MM,MM
2024,05,07,20,00,140,3.1,MM,MM,MM,MM,MM,1005.0,21.0,MM,8.2,MM,-2.0,MM
2024,05,07,19,45,140,2.6,MM,MM,MM,MM,MM,1005.0,21.1,MM,8.2,MM,MM,MM
2024,05,07,19,30,150,2.6,MM,MM,MM,MM,MM,1005.0,21.4,MM,8.5,MM,MM,MM
2024,05,07,19,15,150,2.6,MM,MM,MM,MM,MM,1005.0,21.1,MM,8.6,MM,MM,MM
2024,05,07,19,00,150,2.6,MM,MM,MM,MM,MM,1005.0,21.0,MM,7.5,MM,-3.0,MM
2024,05,07,18,45,120,2.6,MM,MM,MM,MM,MM,1006.0,21.0,MM,8.8,MM,MM,MM
2024,05,07,18,30,130,2.6,MM,MM,MM,MM,MM,1006.0,22.0,MM,8.7,MM,MM,MM
2024,05,07,18,15,140,2.6,MM,MM,MM,MM,MM,1006.0,21.6,MM,8.4,MM,MM,MM
2024,05,07,18,00,160,2.1,MM,MM,MM,MM,MM,1006.0,22.1,MM,8.5,MM,-3.0,MM
2024,05,07,17,45,180,2.1,MM,MM,MM,MM,MM,1006.0,21.5,MM,8.3,MM,MM,MM
2024,05,07,17,30,170,2.1,MM,MM,MM,MM,MM,1007.0,21.5,MM,8.6,MM,MM,MM
2024,05,07,17,15,170,2.6,MM,MM,MM,MM,MM,1007.0,20.8,MM,8.3,MM,MM,MM
2024,05,07,17,00,170,2.1,MM,MM,MM,MM,MM,1007.0,20.5,MM,8.0,MM,-2.0,MM
2024,05,07,16,45,170,2.6,MM,MM,MM,MM,MM,1007.0,20.2,MM,7.8,MM,MM,MM
2024,05,07,16,30,120,2.6,MM,MM,MM,MM,MM,1007.0,20.3,MM,8.2,MM,MM,MM
2024,05,07,16,15,120,2.6,MM,MM,MM,MM,MM,1008.0,20.2,MM,7.4,MM,MM,MM
2024,05,07,16,00,120,2.6,MM,MM,MM,MM,MM,1008.0,19.9,MM,6.8,MM,-2.0,MM
2024,05,07,15,45,130,2.1,MM,MM,MM,MM,MM,1008.0,20.3,MM,7.5,MM,MM,MM
2024,05,07,15,30,110,1.5,MM,MM,MM,MM,MM,1008.0,20.4,MM,6.9,MM,MM,MM
2024,05,07,15,15,270,1.0,MM,MM,MM,MM,MM,1009.0,20.0,MM,6.6,MM,MM,MM
2024,05,07,15,00,270,1.0,MM,MM,MM,MM,MM,1009.0,19.8,MM,6.7,MM,-1.0,MM
2024,05,07,14,45,280,1.0,MM,MM,MM,MM,MM,1009.0,19.2,MM,7.5,MM,MM,MM
2024,05,07,14,30,270,1.5,MM,MM,MM,MM,MM,1009.0,18.6,MM,8.1,MM,MM,MM
2024,05,07,14,15,270,2.1,MM,MM,MM,MM,MM,1009.0,18.1,MM,8.8,MM,MM,MM
2024,05,07,14,00,280,2.6,MM,MM,MM,MM,MM,1009.0,17.6,MM,8.6,MM,-1.0,MM
2024,05,07,13,45,270,2.1,MM,MM,MM,MM,MM,1010.0,17.8,MM,9.8,MM,MM,MM
2024,05,07,13,30,260,2.1,MM,MM,MM,MM,MM,1010.0,17.5,MM,9.8,MM,MM,MM
2024,05,07,13,15,270,2.1,MM,MM,MM,MM,MM,1010.0,17.1,MM,10.1,MM,MM,MM
2024,05,07,13,00,240,1.0,MM,MM,MM,MM,MM,1010.0,16.4,MM,9.7,MM,+1.0,MM
2024,05,07,12,45,270,1.5,MM,MM,MM,MM,MM,1010.0,15.4,MM,10.0,MM,MM,MM
2024,05,07,12,30,270,1.5,MM,MM,MM,MM,MM,1010.0,14.8,MM,10.5,MM,MM,MM
2024,05,07,12,15,270,1.0,MM,MM,MM,MM,MM,1010.0,14.0,MM,10.8,MM,MM,MM
2024,05,07,12,00,260,1.0,MM,MM,MM,MM,MM,1010.0,13.0,MM,11.3,MM,+1.0,MM
2024,05,07,11,45,260,1.0,MM,MM,MM,MM,MM,1010.0,12.3,MM,11.5,MM,MM,MM
2024,05,07,11,30,260,0.5,MM,MM,MM,MM,MM,1010.0,11.7,MM,11.2,MM,MM,MM
2024,05,07,11,15,MM,0.0,MM,MM,MM,MM,MM,1010.0,11.4,MM,11.3,MM,MM,MM
2024,05,07,11,00,MM,0.0,MM,MM,MM,MM,MM,1010.0,10.8,MM,10.7,MM,+1.0,MM
2024,05,07,10,45,MM,0.0,MM,MM,MM,MM,MM,1010.0,9.7,MM,9.6,MM,MM,MM
2024,05,07,10,30,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.8,MM,8.7,MM,MM,MM
2024,05,07,10,15,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.4,MM,8.3,MM,MM,MM
2024,05,07,10,00,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.0,MM,7.7,MM,+0.0,MM
2024,05,07,09,45,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.1,MM,7.8,MM,MM,MM
2024,05,07,09,30,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.3,MM,8.0,MM,MM,MM
2024,05,07,09,15,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.7,MM,8.4,MM,MM,MM
2024,05,07,09,00,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.9,MM,8.6,MM,+0.0,MM
2024,05,07,08,45,120,0.5,MM,MM,MM,MM,MM,1009.0,9.3,MM,9.0,MM,MM,MM
2024,05,07,08,30,MM,0.0,MM,MM,MM,MM,MM,1009.0,9.2,MM,8.9,MM,MM,MM
2024,05,07,08,15,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.9,MM,8.6,MM,MM,MM
2024,05,07,08,00,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.8,MM,8.5,MM,+0.0,MM
2024,05,07,07,45,MM,0.0,MM,MM,MM,MM,MM,1009.0,9.0,MM,8.7,MM,MM,MM
2024,05,07,07,30,MM,0.0,MM,MM,MM,MM,MM,1009.0,9.1,MM,8.8,MM,MM,MM
2024,05,07,07,15,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.7,MM,8.4,MM,MM,MM
2024,05,07,07,00,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.6,MM,8.3,MM,-1.0,MM
2024,05,07,06,45,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.6,MM,8.3,MM,MM,MM
2024,05,07,06,30,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.4,MM,8.1,MM,MM,MM
2024,05,07,06,15,MM,0.0,MM,MM,MM,MM,MM,1009.0,8.8,MM,8.5,MM,MM,MM
2024,05,07,06,00,110,0.5,MM,MM,MM,MM,MM,1009.0,8.8,MM,8.5,MM,-1.0,MM
2024,05,07,05,45,20,0.5,MM,MM,MM,MM,MM,1009.0,9.4,MM,9.1,MM,MM,MM
2024,05,07,05,30,160,0.5,MM,MM,MM,MM,MM,1009.0,9.4,MM,9.1,MM,MM,MM
2024,05,07,05,15,60,0.5,MM,MM,MM,MM,MM,1009.0,9.6,MM,9.3,MM,MM,MM
2024,05,07,05,00,110,1.0,MM,MM,MM,MM,MM,1009.0,9.3,MM,9.0,MM,-1.0,MM
2024,05,07,04,45,350,0.5,MM,MM,MM,MM,MM,1010.0,8.9,MM,8.5,MM,MM,MM
2024,05,07,04,30,MM,0.0,MM,MM,MM,MM,MM,1009.0,9.4,MM,9.0,MM,MM,MM
2024,05,07,04,15,90,0.5,MM,MM,MM,MM,MM,1010.0,9.7,MM,9.3,MM,MM,MM
2024,05,07,04,00,MM,0.0,MM,MM,MM,MM,MM,1010.0,10.0,MM,9.6,MM,+1.0,MM
2024,05,07,03,45,100,0.5,MM,MM,MM,MM,MM,1010.0,10.0,MM,9.6,MM,MM,MM
2024,05,07,03,30,MM,0.0,MM,MM,MM,MM,MM,1009.0,10.2,MM,9.6,MM,MM,MM
2024,05,07,03,15,MM,0.0,MM,MM,MM,MM,MM,1009.0,10.6,MM,10.1,MM,MM,MM
2024,05,07,03,00,MM,0.0,MM,MM,MM,MM,MM,1010.0,10.5,MM,9.9,MM,+1.0,MM
2024,05,07,02,45,MM,0.0,MM,MM,MM,MM,MM,1010.0,10.8,MM,10.2,MM,MM,MM
2024,05,07,02,30,MM,0.0,MM,MM,MM,MM,MM,1010.0,11.2,MM,10.6,MM,MM,MM
2024,05,07,02,15,50,1.0,MM,MM,MM,MM,MM,1010.0,11.2,MM,10.6,MM,MM,MM
2024,05,07,02,00,100,0.5,MM,MM,MM,MM,MM,1010.0,11.1,MM,10.5,MM,+1.0,MM
2024,05,07,01,45,MM,0.0,MM,MM,MM,MM,MM,1010.0,11.0,MM,10.2,MM,MM,MM
2024,05,07,01,30,MM,0.0,MM,MM,MM,MM,MM,1010.0,11.3,MM,10.2,MM,MM,MM
2024,05,07,01,15,MM,0.0,MM,MM,MM,MM,MM,1010.0,11.7,MM,10.6,MM,MM,MM
2024,05,07,01,00,90,1.0,MM,MM,MM,MM,MM,1009.0,12.1,MM,10.7,MM,-1.0,MM
2024,05,07,00,45,70,1.0,MM,MM,MM,MM,MM,1009.0,12.5,MM,10.9,MM,MM,MM
2024,05,07,00,30,90,1.5,MM,MM,MM,MM,MM,1009.0,12.9,MM,11.2,MM,MM,MM
2024,05,07,00,15,100,1.5,MM,MM,MM,MM,MM,1009.0,13.4,MM,11.3,MM,MM,MM
2024,05,07,00,00,70,1.5,MM,MM,MM,MM,MM,1009.0,14.2,MM,11.6,MM,-1.0,MM
2024,05,06,23,45,100,1.5,MM,MM,MM,MM,MM,1009.0,14.8,MM,12.0,MM,MM,MM
2024,05,06,23,30,100,1.5,MM,MM,MM,MM,MM,1009.0,15.8,MM,12.4,MM,MM,MM
2024,05,06,23,15,100,1.0,MM,MM,MM,MM,MM,1010.0,17.0,MM,13.2,MM,MM,MM
2024,05,06,23,00,100,1.0,MM,MM,MM,MM,MM,1009.0,17.4,MM,13.2,MM,-2.0,MM
2024,05,06,22,45,100,1.5,MM,MM,MM,MM,MM,1009.0,18.0,MM,13.4,MM,MM,MM
2024,05,06,22,30,110,1.5,MM,MM,MM,MM,MM,1010.0,18.6,MM,13.5,MM,MM,MM
2024,05,06,22,15,110,1.5,MM,MM,MM,MM,MM,1010.0,19.0,MM,13.7,MM,MM,MM
2024,05,06,22,00,140,1.5,MM,MM,MM,MM,MM,1010.0,19.4,MM,13.7,MM,-2.0,MM
2024,05,06,21,45,130,2.1,MM,MM,MM,MM,MM,1010.0,19.3,MM,13.6,MM,MM,MM
2024,05,06,21,30,140,2.1,MM,MM,MM,MM,MM,1010.0,19.6,MM,13.4,MM,MM,MM
2024,05,06,21,15,130,2.1,MM,MM,MM,MM,MM,1010.0,20.0,MM,13.6,MM,MM,MM
2024,05,06,21,00,130,2.1,MM,MM,MM,MM,MM,1010.0,20.3,MM,13.6,MM,-3.0,MM
2024,05,06,20,45,120,2.1,MM,MM,MM,MM,MM,1010.0,20.4,MM,13.7,MM,MM,MM
2024,05,06,20,30,110,2.1,MM,MM,MM,MM,MM,1010.0,20.3,MM,13.6,MM,MM,MM
2024,05,06,20,15,100,2.6,MM,MM,MM,MM,MM,1011.0,20.6,MM,13.9,MM,MM,MM
2024,05,06,20,00,110,2.1,MM,MM,MM,MM,MM,1011.0,20.3,MM,13.6,MM,-2.0,MM
2024,05,06,19,45,120,2.1,MM,MM,MM,MM,MM,1011.0,19.7,MM,13.5,MM,MM,MM
2024,05,06,19,30,120,2.1,MM,MM,MM,MM,MM,1011.0,19.6,MM,13.4,MM,MM,MM
2024,05,06,19,15,130,1.5,MM,MM,MM,MM,MM,1011.0,19.4,MM,13.2,MM,MM,MM
2024,05,06,19,00,120,2.1,MM,MM,MM,MM,MM,1012.0,19.7,MM,13.3,MM,-3.0,MM
2024,05,06,18,45,120,1.5,MM,MM,MM,MM,MM,1012.0,19.7,MM,13.3,MM,MM,MM
2024,05,06,18,30,260,2.1,MM,MM,MM,MM,MM,1012.0,19.6,MM,14.1,MM,MM,MM
2024,05,06,18,15,270,2.1,MM,MM,MM,MM,MM,1012.0,19.3,MM,14.0,MM,MM,MM
2024,05,06,18,00,280,1.5,MM,MM,MM,MM,MM,1013.0,19.6,MM,13.9,MM,-2.0,MM
2024,05,06,17,45,280,1.5,MM,MM,MM,MM,MM,1013.0,19.5,MM,13.5,MM,MM,MM
2024,05,06,17,30,270,1.0,MM,MM,MM,MM,MM,1013.0,19.2,MM,13.5,MM,MM,MM
2024,05,06,17,15,290,1.5,MM,MM,MM,MM,MM,1013.0,19.0,MM,13.1,MM,MM,MM
2024,05,06,17,00,280,1.5,MM,MM,MM,MM,MM,1013.0,18.9,MM,13.2,MM,-3.0,MM
2024,05,06,16,45,280,1.5,MM,MM,MM,MM,MM,1014.0,18.6,MM,12.9,MM,MM,MM
2024,05,06,16,30,290,1.5,MM,MM,MM,MM,MM,1014.0,18.4,MM,12.9,MM,MM,MM
2024,05,06,16,15,320,1.0,MM,MM,MM,MM,MM,1014.0,17.4,MM,12.4,MM,MM,MM
2024,05,06,16,00,290,1.5,MM,MM,MM,MM,MM,1015.0,17.1,MM,12.5,MM,-1.0,MM
2024,05,06,15,45,300,1.5,MM,MM,MM,MM,MM,1015.0,16.5,MM,12.3,MM,MM,MM
2024,05,06,15,30,280,1.5,MM,MM,MM,MM,MM,1015.0,15.7,MM,11.9,MM,MM,MM
2024,05,06,15,15,280,1.0,MM,MM,MM,MM,MM,1015.0,15.1,MM,11.5,MM,MM,MM
2024,05,06,15,00,280,1.5,MM,MM,MM,MM,MM,1015.0,14.8,MM,11.6,MM,-2.0,MM
2024,05,06,14,45,310,1.5,MM,MM,MM,MM,MM,1016.0,14.0,MM,11.2,MM,MM,MM
2024,05,06,14,30,290,1.5,MM,MM,MM,MM,MM,1016.0,13.5,MM,10.9,MM,MM,MM
2024,05,06,14,15,290,1.0,MM,MM,MM,MM,MM,1016.0,12.8,MM,10.6,MM,MM,MM
2024,05,06,14,00,290,1.0,MM,MM,MM,MM,MM,1016.0,12.4,MM,10.3,MM,-1.0,MM
2024,05,06,13,45,310,1.0,MM,MM,MM,MM,MM,1016.0,12.0,MM,10.3,MM,MM,MM
2024,05,06,13,30,310,1.0,MM,MM,MM,MM,MM,1016.0,11.5,MM,9.8,MM,MM,MM
2024,05,06,13,15,300,1.0,MM,MM,MM,MM,MM,1016.0,11.3,MM,9.7,MM,MM,MM
2024,05,06,13,00,270,1.5,MM,MM,MM,MM,MM,1016.0,11.2,MM,9.8,MM,-1.0,MM
2024,05,06,12,45,280,1.5,MM,MM,MM,MM,MM,1017.0,11.0,MM,9.6,MM,MM,MM
2024,05,06,12,30,250,1.5,MM,MM,MM,MM,MM,1016.0,10.8,MM,9.4,MM,MM,MM
2024,05,06,12,15,270,1.5,MM,MM,MM,MM,MM,1016.0,10.6,MM,9.4,MM,MM,MM
2024,05,06,12,00,280,1.0,MM,MM,MM,MM,MM,1017.0,10.2,MM,9.1,MM,+0.0,MM
2024,05,06,11,45,250,1.5,MM,MM,MM,MM,MM,1017.0,10.3,MM,9.2,MM,MM,MM
2024,05,06,11,30,210,0.5,MM,MM,MM,MM,MM,1016.0,10.0,MM,8.9,MM,MM,MM
2024,05,06,11,15,MM,0.0,MM,MM,MM,MM,MM,1017.0,9.6,MM,8.7,MM,MM,MM
2024,05,06,11,00,230,0.5,MM,MM,MM,MM,MM,1017.0,9.4,MM,8.6,MM,-1.0,MM
2024,05,06,10,45,240,0.5,MM,MM,MM,MM,MM,1017.0,9.2,MM,8.6,MM,MM,MM
2024,05,06,10,30,230,0.5,MM,MM,MM,MM,MM,1017.0,9.0,MM,8.4,MM,MM,MM
2024,05,06,10,15,230,1.0,MM,MM,MM,MM,MM,1017.0,8.9,MM,8.3,MM,MM,MM
2024,05,06,10,00,210,1.0,MM,MM,MM,MM,MM,1017.0,8.9,MM,8.3,MM,-1.0,MM
2024,05,06,09,45,230,1.5,MM,MM,MM,MM,MM,1017.0,8.9,MM,8.3,MM,MM,MM
2024,05,06,09,30,240,1.0,MM,MM,MM,MM,MM,1017.0,8.9,MM,8.3,MM,MM,MM
2024,05,06,09,15,210,1.0,MM,MM,MM,MM,MM,1017.0,8.9,MM,8.3,MM,MM,MM
2024,05,06,09,00,250,1.5,MM,MM,MM,MM,MM,1017.0,8.9,MM,8.3,MM,-2.0,MM
2024,05,06,08,45,260,1.0,MM,MM,MM,MM,MM,1018.0,8.8,MM,8.4,MM,MM,MM
2024,05,06,08,30,240,1.0,MM,MM,MM,MM,MM,1018.0,8.6,MM,8.2,MM,MM,MM
2024,05,06,08,15,MM,0.0,MM,MM,MM,MM,MM,1018.0,8.5,MM,8.1,MM,MM,MM
2024,05,06,08,00,MM,0.0,MM,MM,MM,MM,MM,1018.0,8.5,MM,8.1,MM,-2.0,MM
2024,05,06,07,45,MM,0.0,MM,MM,MM,MM,MM,1018.0,8.5,MM,8.1,MM,MM,MM
2024,05,06,07,30,MM,0.0,MM,MM,MM,MM,MM,1018.0,8.5,MM,7.9,MM,MM,MM
2024,05,06,07,15,MM,0.0,MM,MM,MM,MM,MM,1018.0,8.5,MM,8.1,MM,MM,MM
2024,05,06,07,00,MM,0.0,MM,MM,MM,MM,MM,1018.0,8.5,MM,7.9,MM,-3.0,MM
2024,05,06,06,45,MM,0.0,MM,MM,MM,MM,MM,1018.0,8.4,MM,7.8,MM,MM,MM
2024,05,06,06,30,190,0.5,MM,MM,MM,MM,MM,1018.0,8.5,MM,7.9,MM,MM,MM
2024,05,06,06,15,200,1.0,MM,MM,MM,MM,MM,1018.0,8.5,MM,7.9,MM,MM,MM
2024,05,06,06,00,200,0.5,MM,MM,MM,MM,MM,1019.0,8.6,MM,8.0,MM,-2.0,MM
2024,05,06,05,45,190,0.5,MM,MM,MM,MM,MM,1019.0,8.6,MM,8.0,MM,MM,MM
2024,05,06,05,30,180,1.0,MM,MM,MM,MM,MM,1019.0,8.7,MM,8.1,MM,MM,MM
2024,05,06,05,15,190,1.0,MM,MM,MM,MM,MM,1020.0,8.7,MM,8.1,MM,MM,MM
2024,05,06,05,00,190,1.0,MM,MM,MM,MM,MM,1020.0,8.8,MM,8.1,MM,-2.0,MM
2024,05,06,04,45,190,1.0,MM,MM,MM,MM,MM,1020.0,8.8,MM,8.1,MM,MM,MM
2024,05,06,04,30,190,1.0,MM,MM,MM,MM,MM,1020.0,8.9,MM,8.2,MM,MM,MM
2024,05,06,04,15,200,1.0,MM,MM,MM,MM,MM,1021.0,8.9,MM,8.2,MM,MM,MM
2024,05,06,04,00,200,1.5,MM,MM,MM,MM,MM,1021.0,8.9,MM,8.3,MM,-1.0,MM
2024,05,06,03,45,200,1.0,MM,MM,MM,MM,MM,1021.0,8.9,MM,8.3,MM,MM,MM
2024,05,06,03,30,210,1.5,MM,MM,MM,MM,MM,1021.0,8.9,MM,8.3,MM,MM,MM
2024,05,06,03,15,200,1.0,MM,MM,MM,MM,MM,1021.0,8.9,MM,8.5,MM,MM,MM
2024,05,06,03,00,200,1.0,MM,MM,MM,MM,MM,1021.0,8.8,MM,8.4,MM,-1.0,MM
2024,05,06,02,45,190,1.0,MM,MM,MM,MM,MM,1021.0,8.7,MM,8.3,MM,MM,MM
2024,05,06,02,30,170,0.5,MM,MM,MM,MM,MM,1022.0,8.6,MM,8.2,MM,MM,MM
2024,05,06,02,15,160,0.5,MM,MM,MM,MM,MM,1022.0,8.5,MM,8.1,MM,MM,MM
2024,05,06,02,00,160,1.0,MM,MM,MM,MM,MM,1022.0,8.5,MM,8.1,MM,-1.0,MM
2024,05,06,01,45,150,0.5,MM,MM,MM,MM,MM,1022.0,8.4,MM,8.0,MM,MM,MM
2024,05,06,01,30,160,0.5,MM,MM,MM,MM,MM,1022.0,8.4,MM,7.8,MM,MM,MM
2024,05,06,01,15,170,0.5,MM,MM,MM,MM,MM,1022.0,8.4,MM,7.8,MM,MM,MM
2024,05,06,01,00,150,1.0,MM,MM,MM,MM,MM,1022.0,8.4,MM,7.8,MM,-1.0,MM
2024,05,06,00,45,150,1.0,MM,MM,MM,MM,MM,1022.0,8.4,MM,7.8,MM,MM,MM
2024,05,06,00,30,150,1.0,MM,MM,MM,MM,MM,1022.0,8.4,MM,7.8,MM,MM,MM
2024,05,06,00,15,140,1.5,MM,MM,MM,MM,MM,1022.0,8.4,MM,7.8,MM,MM,MM
2024,05,06,00,00,140,1.5,MM,MM,MM,MM,MM,1022.0,8.3,MM,7.7,MM,-2.0,MM
2024,05,05,23,45,150,1.0,MM,MM,MM,MM,MM,1022.0,8.2,MM,7.6,MM,MM,MM
2024,05,05,23,30,160,1.0,MM,MM,MM,MM,MM,1023.0,8.2,MM,7.5,MM,MM,MM
2024,05,05,23,15,150,1.5,MM,MM,MM,MM,MM,1023.0,8.2,MM,7.5,MM,MM,MM
2024,05,05,23,00,140,2.1,MM,MM,MM,MM,MM,1023.0,8.1,MM,7.4,MM,-2.0,MM
2024,05,05,22,45,140,2.1,MM,MM,MM,MM,MM,1023.0,8.1,MM,7.4,MM,MM,MM
2024,05,05,22,30,140,2.1,MM,MM,MM,MM,MM,1023.0,8.1,MM,7.4,MM,MM,MM
2024,05,05,22,15,150,1.5,MM,MM,MM,MM,MM,1023.0,8.0,MM,7.3,MM,MM,MM
2024,05,05,22,00,140,1.5,MM,MM,MM,MM,MM,1023.0,8.0,MM,7.3,MM,-2.0,MM
2024,05,05,21,45,140,2.1,MM,MM,MM,MM,MM,1023.0,8.0,MM,7.3,MM,MM,MM
2024,05,05,21,30,140,2.1,MM,MM,MM,MM,MM,1024.0,8.0,MM,7.1,MM,MM,MM
2024,05,05,21,15,130,1.5,MM,MM,MM,MM,MM,1024.0,8.0,MM,7.1,MM,MM,MM
2024,05,05,21,00,130,1.5,MM,MM,MM,MM,MM,1024.0,8.1,MM,7.2,MM,-2.0,MM
